Data
355 to win. India's highest ODI score against Australia. In fact it's the highest by any team batting first against Australia; India's 12th score of 350 or more in ODIs - they've won each of their previous 11 matches; Dhoni's 124 is the highest by a captain against Australia, going past Jayasuriya 122 in Sydney in 2003;
13.2;2;Hilfenhaus to Gambhir, 2 runs Dropped by Paine. Hilfy pushes this well outside off stump, Gambhir reaches out, bat well away from the body, and gets a thick edge. Paine is late to dive to his left and clangs it. It was definitely catchable;
13.1;2;Hilfenhaus to Gambhir, 2 runs on the pads, clipped away to deep backward square-leg for couple of runs. Hilfy is still struggling with his line.;
12.6;?;Johnson to Yuvraj, no run full in length, in the channel outside off - his best delivery yet in this over- left alone;
12.5;?;Johnson to Yuvraj, no run back of length, on the off stump line, defended to the off side;
12.4;?;Johnson to Yuvraj, no run banged in short outside off stump, Yuvraj tries to upper cut it over slips but no wood on leather;
12.4;1w;Johnson to Yuvraj, 1 wide again going down leg side, Yuvraj fails to connect with the flick and Paine gathers;
12.3;1;Johnson to Gambhir, 1 run short in length, around the off stump this time, tapped down to third man;
12.2;1;Johnson to Yuvraj, 1 run another poor delivery , full toss on the legs, Yuvraj misses out; flicks it straight to deep midwicket;
12.1;4;Johnson to Yuvraj, FOUR runs full pitched on the legs and Yuvraj flicks it uppishly to deep square-leg boundary.. Again wrong line; they have given away two easy boundaries to Yuvraj now;
11.6;?;Hilfenhaus to Gambhir, no run slower one, off cutter, on the middle, tapped to point;
11.5;1;Hilfenhaus to Yuvraj, 1 run on the middle and leg again, pushed wide of midwicket for a single;
11.4;4;Hilfenhaus to Yuvraj, FOUR runs on the middle and leg, full, Yuvraj wrists it neatly through wide midwicket. The line has been wrong this over so far;
11.3;?;Hilfenhaus to Yuvraj, no run full in length, on the off, defended back down the track and he then wanders to the on side;
11.2;2;Hilfenhaus to Yuvraj, 2 runs drifts to the pads, glanced past short fine-leg fielder for couple of runs;
11.1;?;Hilfenhaus to Yuvraj, no run on the middle and leg, Yuvraj goes back to play it to the on side but gets a leading edge to point. The ball was briefly in the air but fell short of any fielders;
10.6;1;Johnson to Yuvraj, 1 run overpitched delivery on the legs, flicked away to deep midwicket for a single;
10.5;?;Johnson to Yuvraj, no run pushes it well outside off, inviting Yuvraj to drive but he resists;
10.4;?;Johnson to Yuvraj, no run banged in short, climbs outside off stump and Yuvraj sways away;
10.3;?;Johnson to Yuvraj, no run leans forward to defend this one;
10.2;?;Johnson to Yuvraj, no run really full delivery, pushed down to mid-on;
10.1;W;Johnson to Sehwag, OUT What a soft dismissal! It was a full length delivery around the off stump line, Sehwag went for the big airy drive but mistimed it completely and sends a dolly of a catch to mid-off. It was outside off and Sehwag ended up slicing his drive; the bat-face turned in his hand;Virender Sehwag c Hilfenhaus b Johnson 40 (49m 31b 6x4 1x6) SR: 129.03;
9.6;?;Siddle to Gambhir, no run lands on a length just outside leg, moves in to leg and middle, Gambhir tries to wrist it to square-leg but edges it down the track to the bowler;
9.5;4;Siddle to Gambhir, FOUR runs fuller, on the leg and middle line, Gambhir made sure his balance was good as he leaned forward and flicked it to the left of square-leg fielder.;
9.4;?;Siddle to Gambhir, no run the bouncer on the leg and middle line, Gambhir ducks. Sehwag comes out for bit of gardening, he says something to Gambhir who nods;
9.3;1;Siddle to Sehwag, 1 run fuller, on the middle and leg, on driven to right of mid-on where Hauritz makes a tumbling stop . Sehwag would feel he has missed out there... bit more away from Hauritz and he would have got a four;
9.2;4;Siddle to Sehwag, FOUR runs Flashed past the lone slip. It was a length delivery well outside off, Sehwag reached out for the flashy cut but edged it well past White at slip;
9.1;1;Siddle to Gambhir, 1 run short in length, angling away from Gambhir who runs it down to third man;
8.6;?;Johnson to Sehwag, no run short delivery, climbs outside off, Sehwag tries to upper cut it but doesn't connect;
8.5;?;Johnson to Sehwag, no run leans forward to play a very compact defensive stroke to a length delivery;
8.4;6;Johnson to Sehwag, SIX runs Smashing hit. It was full pitched delivery and Sehwag lifted it cleanly and hit it over long-on. Lovely clean full swing of the bat.;
8.3;?;Johnson to Sehwag, no run short in length, bounces towards the off stump, Sehwag gets back to defend it back down the track;
8.2;1;Johnson to Gambhir, 1 run full delivery, on the middle, tilting in, flicked to fine-leg region for a single;
8.1;1;Johnson to Sehwag, 1 run short and just outside off, Sehwag opens the bat-face and guides it down to third man;
7.6;?;Siddle to Gambhir, no run full in length, on the off stump line, punched away to mid-off;
7.5;?;Siddle to Gambhir, no run on the middle and leg, defended to the on side;
7.4;1;Siddle to Sehwag, 1 run on the off stump line, straightens, Sehwag shapes to punch-drive, opens the bat-face to adjust to the straightening and the ball runs down to third man;
7.4;1w;Siddle to Sehwag, 1 wide another short delivery, this one flies over the middle and leg and Sehwag ducks;
7.3;1b;Siddle to Gambhir, 1 bye lovely lifting delivery around off stump, Gambhir sways away from the line and Paine fumbles while trying to collect it from front of his face;
7.2;3;Siddle to Sehwag, 3 runs fuller, around the off stump line, Sehwag doesn't go as hard as he did the previous delivery, preferring to time it past the diving cover fielder;
7.1;?;Siddle to Sehwag, no run big swing and a miss. Full in length and outside off stump, Sehwag went for his flamboyant cover drive but couldn't connect;
6.6;?;Johnson to Gambhir, no run banged in short on the middle, Gambhir goes down under;
6.5;?;Johnson to Gambhir, no run leans forward to defend to midwicket;
6.4;4;Johnson to Gambhir, FOUR runs drifts to the pads and all Gambhir had to do was get bat on ball; he does and the ball races to fine-leg boundary;
6.3;?;Johnson to Gambhir, no run on the middle and leg, bouncing delivery, worked to midwicket;
6.2;1;Johnson to Sehwag, 1 run lifting delivery on the middle and leg, Sehwag jumps, gets on top of the bounce and defends it down to the on side;
6.1;1;Johnson to Gambhir, 1 run lands on a length, comes in, Gambhir taps it to the on side for a single;
5.6;?;Siddle to Sehwag, no run cuts in towards middle and off and Sehwag leans forward to play a very solid defensive shot;
5.5;?;Siddle to Sehwag, no run on the middle stump, straightening, Sehwag shapes to work it to the on side but gets a leading edge to point.;
5.4;1;Siddle to Gambhir, 1 run full again, driven to right of mid-off;
5.3;4;Siddle to Gambhir, FOUR runs But this time he is ready and springs to the front foot very quickly. He glided forward and drove it superbly between the umpire and the non-striker.;
5.2;?;Siddle to Gambhir, no run fuller, draws Gambhir forward and it has been mistimed to short cover. Good ball that. Gambhir was late in getting forward and across and played away from the body.;
5.1;?;Siddle to Gambhir, no run it angles away from Gambhir who shoulders arms;
4.6;?;Hilfenhaus to Sehwag, no run fuller, on the middle stump line, driven crisply back down the track;
4.5;4;Hilfenhaus to Sehwag, FOUR runs slower one, aroudn 125 kmph delivery on the middle and leg, Sehwag waited before heaving it over square-leg. he stays adjacent to the line, doesn't go towards the ball and that allows him to pick the slower one better;
4.5;1w;Hilfenhaus to Sehwag, 1 wide high bouncer on the leg and middle line, climbs over Sehwag who ducks;
4.4;1;Hilfenhaus to Gambhir, 1 run on the middle, tilting in towards middle and leg, pushed out wide of midwicket for a single;
4.3;?;Hilfenhaus to Gambhir, no run from very close to the stumps, on the middle and off line, shaping away, defended to short cover;
4.2;1;Hilfenhaus to Sehwag, 1 run moves in towards middle and leg, tucked behind square for a single;
4.1;4;Hilfenhaus to Sehwag, FOUR runs it was on the off stump but it was short in length and that allowed Sehwag to clip it from there through midwicket. He hopped back, gave himself more time and played it very neatly. A short midwicket comes in now.;
3.6;?;Siddle to Gambhir, no run and in comes the full length delivery outside off. Gambhir doesn't chase it. Good pace, carry and bounce on this track so far. Lovely stadium this, one of the best, if not the best, in the country. Nice bucket seats all around.;
3.5;?;Siddle to Gambhir, no run another bouncer, climbs shoulder high, Gambhir takes his eyes off the ball and ducks; the ball bounds off the right shoulder to the off side. Ouch;
3.4;?;Siddle to Gambhir, no run lifting delivery onto the ribcage, Gambhir hops to fend it away ungainly to the off side;
3.3;W;Siddle to Tendulkar, OUT Siddle takes out SRT. Full in length, outside off, luring Tendulkar across but it straightens to take the edge. Full length delivery after the bouncer does the trick. Tendulkar played away from the body there, much like in the first game. What a lovely start from Siddle.;Sachin Tendulkar c White b Siddle 4 (14m 8b 1x4 0x6) SR: 50;
3.2;?;Siddle to Tendulkar, no run bangs it in short, lifting delivery around the off stump and Tendulkar drops his wrists, gets the bat away from the line as he sways away;
3.1;1;Siddle to Sehwag, 1 run short in length, moving towards the hips, tucked behind square-leg for a single;
2.6;1;Hilfenhaus to Sehwag, 1 run fetches it from around off stump and drags his drive towards square-leg. He went too hard into the shot and the bottom-hand came too much into the equation and ruined the shot;
2.6;1w;Hilfenhaus to Sehwag, 1 wide drifts down the leg side, Sehwag misses a chance to pick up a boundary as he fails to connect with the glance shot and Paine mops up;
2.5;?;Hilfenhaus to Sehwag, no run on a length, around the middle and off line, punched towards mid-off;
2.5;1w;Hilfenhaus to Sehwag, 1 wide high harmless bouncer, Sehwag allows it to pass over him;
2.4;?;Hilfenhaus to Sehwag, no run bangs it in short, climbs around the off stump, Sehwag gets on top of the bounce to push it down towards mid-off;
2.3;?;Hilfenhaus to Sehwag, no run outside off stump and Sehwag tries to carve it away through point but doesn't make contact. Huge noise around the stadium.;
2.2;?;Hilfenhaus to Sehwag, no run lands it on a good length this time and Sehwag pushes it to the off side;
2.1;4;Hilfenhaus to Sehwag, FOUR runs similar delivery to the last one from the previous over that Tendulkar hit to mid-on. But Sehwag manages to punch-drive it to the left of mid-on and it races away on this fast outfield;
1.6;?;Siddle to Tendulkar, no run fuller, on the middle and off, Tendulkar shapes to drive it straight, the bat-face shuts a touch and the ball rolls towards mid-on;
1.5;4;Siddle to Tendulkar, FOUR runs That typical wristy shot through the on side. He waits for the ball to drift in to him before he flicked it through the on side. Crowd roar in delight.;
1.4;?;Siddle to Tendulkar, no run full in length, homing in on the off stump, Tendulkar eases it towards cover.;
1.3;?;Siddle to Tendulkar, no run leans forward to drive to the off side.;
1.2;?;Siddle to Tendulkar, no run in the zone outside off stump, goes on straight, good bounce and carry through to the keeper;
1.1;?;Siddle to Tendulkar, no run bit of drama there. Tendulkar was shaping to let go a length delivery outside off but he was late on it; the ball ran off the face of the bat towards Ponting at second slip;
1.1;1w;Siddle to Tendulkar, 1 wide slips his first delivery down the leg side, gets past the attempted flick and Paine collects;
0.6;4;Hilfenhaus to Sehwag, FOUR runs crash. It was a back-of-a-length delivery outside off, Sehwag shifted his weight to the back foot and punched it on the up and past the diving point fielder.;
0.5;?;Hilfenhaus to Sehwag, no run just outside off, from a length, goes hard into his forcing shot on the off side and edges it to the leg side;
0.4;?;Hilfenhaus to Sehwag, no run lands on a length on the middle and leg, curves in towards middle, Sehwag shapes to play it to the on side but adjusts to the movement and pushes it back to the bowler;
0.3;?;Hilfenhaus to Sehwag, no run moves away from the off stump, Watson tries to slash it away but can't connect. Both the batsmen go gardening down the track and have a chat;
0.2;4;Hilfenhaus to Sehwag, FOUR runs on the middle stump line again, worked to midwicket;
0.1;?;Hilfenhaus to Sehwag, no run it has been pushed towards mid-on.;

Hello and a warm welcome to the second ODI between India and Australia.
Toss: Australia won the toss and have chosen to bowl.
Ponting: We want to bowl first. The ball will come on the bat better in the second innings. We are very confident chasing runs. Dew will come in play in the second and it might upset their bowlers. We have two changes: Lee and Hopes is out. Marsh and Hilfenhaus come in.
Dhoni: We would have also bowled first as we have two spinners and with the dew factor. We just need to apply well during batting. Don't look for 320-330, just get a good start, bat well and take it from there. It's important to get some momentum going. Yuvraj is back in the place of Virat Kohli."
BCCI has just issued a media release on the umpires: "Mark Benson, member of the ICC's Elite Panel, who was to officiate in the second ODI scheduled to be played at Nagpur later today, is unwell, and will therefore miss the game. The list of umpires for the Nagpur match is as follows:
Field umpires - Shavir Tarapore and Ameish Saheba. Third tv umpire- Sanjay Hazare . Fourth umpire - Sudhir Asnani
Lee picked up a right elbow strain in Sunday's opening win, while Hopes limped off with a hamstring problem. There was serious doubt over Mitchell Johnson's fitness as well, after the bowler had hurt his ankle, but he has recovered.
Pitch: The experts, from the broadcasters, reckon that it looks a good batting track but the quicks can get some assistance in the first five overs or so. Other than that it will be full of runs. 300 should be a good score. Dew might come into play in the second innings and it might affect the bowlers.
 Innings Start
Join us in a short while for the post-match quotes. Meanwhile Bangladesh board have sent a short release: "The BCB President and the Board of Directors express deep condolences at the death of legendary umpire David Shephard. As a mark of respect the Match Officials and players of Bangladesh and Zimbabwe will wear black badge during tomorrow's 2nd ODI"
Ponting : "It was always going to be a hard run chase. The wicket was very good and it was a fantastic surface to play ODI. The dew didn't play that much a part as we though. Credit to India who outplayed us in all departments. Once the dew came in, we should have been just two wickets down but we had lost quite a few by then."
Man of the Match is MS Dhoni: "We lost Sachin early but Gautam Gambhir and Virender Sehwag provided the ideal start. Then Yuvraj Singh played well. The platform was given for me to come and do my stuff. We knew that with five overs of Powerplay left, if we can take it at 38 or 40 overs we can always get to a big total. One of those innings that was good. The wicket was good and I exploited that. If you recall India A series in Nairobi, me and Gauti batted a lot and ran a lot. Aashish [Nehra] has been the pick of the bowlers. He has always done well. It was good to see Praveen Kumar bowling well today. Ishant also. Jadeja . . Bhaji also ... The 148 against Pakistan, the 183 against Sri Lanka, the Afro Asia game were good ... This innings was good because it came after a long time."
That's it from us. good bye and good luck
48.3;W;Jadeja to Hilfenhaus, OUT Hilfenhaus is run out. He went down the track and dragged it to midwicket and set off for a single. He is sent back but too late. Yuvraj flicks it to Dhoni who breaks the stumps. India win by 99 runs and the series stands 1-1.;Ben Hilfenhaus run out (Yuvraj Singh/?Dhoni) 16 (17m 12b 2x4 0x6) SR: 133.33;
48.2;?;Jadeja to Hilfenhaus, no run on the middle stump line, defended back to the bowler;
48.1;?;Jadeja to Hilfenhaus, no run short in length, pushed out to extra cover;
47.6;1;Praveen to Hilfenhaus, 1 run slips in a slower one, mistimes the drive back to PK who fumbles ...;
47.5;2;Praveen to Hilfenhaus, 2 runs fuller, lofted to wide long-on region for couple of runs;
47.4;4;Praveen to Hilfenhaus, FOUR runs bangs it in short and Hilfy smashes it to wide long-on boundary;
47.3;1;Praveen to Hauritz, 1 run slower one on the middle, dragged down to midwicket;
47.2;?;Praveen to Hauritz, no run;
47.1;1;Praveen to Hilfenhaus, 1 run full in length, on the middle, pushed out to long-off;
46.6;?;Sharma to Hauritz, no run length delivery on the middle and off, pushed out to short extra cover;
46.6;1w;Sharma to Hauritz, 1 wide banged in short and well outside off, cut and a miss ..;
46.5;?;Sharma to Hauritz, no run moves down the leg side, brushes the thigh pad and Dhoni makes a fine diving take;
46.4;2;Sharma to Hauritz, 2 runs played to Praveen kumar at deep cover and PK fires in a wild throw way above Dhoni's head .. extra runs;
46.3;1;Sharma to Hilfenhaus, 1 run full delivery on the off, driven to mid-off;
46.2;1;Sharma to Hauritz, 1 run short in length, bunted out to mid-off;
46.1;?;Sharma to Hauritz, no run really full delivery, short of the blockhole, pushed out to cover;
45.6;1;Nehra to Hauritz, 1 run really full delivery on the middle, driven down to long-on;
45.5;?;Nehra to Hauritz, no run moves outside leg, slips in a slower one outside off and Dhoni collects;
45.4;1;Nehra to Hilfenhaus, 1 run another short delivery, another pull but this time PK moves quickly to his right and makes a fine tumbling stop;
45.3;4;Nehra to Hilfenhaus, FOUR runs banged in short and heaved away to the midwicket boundary ..;
45.2;1;Nehra to Hauritz, 1 run full delivery outside off, driven past the bowler and Jadeja cleans up from long-off;
45.1;1;Nehra to Hilfenhaus, 1 run;
44.6;2;Sharma to Hauritz, 2 runs slips in a slower one, through the shot early but manages to chip it high over mid-off .. Tendulkar rushes back but couldn't' quite reach it;
44.5;1;Sharma to Hilfenhaus, 1 run fuller delivery, turned past square-leg;
44.4;W;Sharma to Siddle, OUT fired in short again, outside off, Siddle tries to upper cut it but edges it to Dhoni. Nine down now.;Peter Siddle c ?Dhoni b Sharma 3 (5m 5b 0x4 0x6) SR: 60;
44.3;2;Sharma to Siddle, 2 runs bouncer on the middle, not quite in position but manages to swat it away over square-leg;
44.2;?;Sharma to Siddle, no run full in length, drags it to midwicket;
44.1;?;Sharma to Siddle, no run fullish, moves past the poke and strikes the pad, missing leg stump, though;
43.6;4;Nehra to Hauritz, FOUR runs again, moves outside leg but this time goes down ground and heaves the length delivery to wide long-on boundary;
43.5;?;Nehra to Hauritz, no run moves outside leg, goes for a pull but the ball flashes past his blade;
43.4;1;Nehra to Siddle, 1 run Slip in place now. full in length on the middle, worked wide of midwicket.;
43.3;W;Nehra to Johnson, OUT Clatter. The off stump has been uprooted. Johnson has a slog across the line, misses, and hears the death rattle.;Mitchell Johnson b Nehra 21 (26m 19b 2x4 1x6) SR: 110.52;
43.2;1;Nehra to Hauritz, 1 run moves outside leg and drives to long-off;
43.1;?;Nehra to Hauritz, no run ouch. The short delivery and Hauritz tries to duck but it doesn't climb all that much and whooshes past the face ..;
42.6;1;Sharma to Hauritz, 1 run slower one just outside off stump, steered down to third man;
42.5;1;Sharma to Johnson, 1 run fires across a bouncer, pulled down to Jadeja at fine-leg region;
42.4;1;Sharma to Hauritz, 1 run backs away to push it to deep cover;
42.3;1lb;Sharma to Johnson, 1 leg bye short in length, on the middle and leg, jabbed to the on side. Ishant rushes after it and flicks from very close to the stumps but misses! The batsman, though, was in by then;
42.2;1;Sharma to Hauritz, 1 run moves outside leg, mistimes the drive to right of Tendulkar at mid-off;
42.1;?;Sharma to Hauritz, no run length delivery on the off stump line, punched to mid-off;
41.6;?;Nehra to Johnson, no run again, moves outside leg stump, has a big slog but doesn't connect. The ball flies past the leg stump;
41.5;?;Nehra to Johnson, no run yorker length around the off and middle, edged to the pad;
41.4;?;Nehra to Johnson, no run swing and a miss. He moved outside leg, had a big swing towards long-on. bat meets air and the ball bounces over middle stump;
41.3;1;Nehra to Hauritz, 1 run punches this length delivery to mid-off;
41.3;1w;Nehra to Hauritz, 1 wide bouncer on the middle stump line, ducked under;
41.2;4;Nehra to Hauritz, FOUR runs banged in short, upper cut towards third man and Harbhajan rushes in to take the catch but it drops short of him and bounces past his lunge;
41.1;1;Nehra to Johnson, 1 run moves outside leg, Nehra follows him with a very full delivery, driven down to long-on;
40.6;4;Jadeja to Hauritz, FOUR runs charges down the track and crashes the flighted delivery over the bowler's head and to the straight boundary;
40.5;?;Jadeja to Hauritz, no run comes down the track, Jadeja shortens the length and its defended back down the pitch;
40.4;?;Jadeja to Hauritz, no run;
40.3;1;Jadeja to Johnson, 1 run on the middle and leg, turned to Yuvraj at short fine-leg;
40.2;4;Jadeja to Johnson, FOUR runs moves outside leg and pulls the ball straight past the non-striker and long-off is wide and can't cut it off;
40.1;1;Jadeja to Hauritz, 1 run takes couple of steps down the track and drives to long-off;
39.6;1;Raina to Hauritz, 1 run short and down the pads so Hauritz clips it away for a single;
39.5;1;Raina to Johnson, 1 run too short and Johnson hits it off the back foot past cover;
39.4;1;Raina to Hauritz, 1 run too fine and he works it to square leg;
39.3;?;Raina to Hauritz, no run flatter ball and he punches it back off the back foot;
39.2;?;Raina to Hauritz, no run tossed up and driven back to the bowler;
39.1;?;Raina to Hauritz, no run tossed up on the stumps, turns in, he plays and misses;
38.6;1;Jadeja to Hauritz, 1 run change of pace, full on the stumps, pushed to mid-on for a quick run;
38.5;1;Jadeja to Johnson, 1 run flat on off stump and swept between square leg and midwicket;
38.4;1;Jadeja to Hauritz, 1 run slower now, tossed up outside off and he pushes it to cover;
38.3;W;Jadeja to Voges, OUT bowled! Voges gets across too far, exposing the stumps, and tries to sweep from outside off stump but the ball clips his front pad and glove and rolls onto the sticks;Adam Voges b Jadeja 36 (64m 44b 1x4 0x6) SR: 81.81;
38.2;1;Jadeja to Johnson, 1 run good ball, flatter this time, pushes Johnson back and he works the ball to midwicket;
38.1;1;Jadeja to Voges, 1 run slogs and gets away with a miscue, the ball flies up in the air and lands between midwicket and mid-on safely;
37.6;6;Harbhajan to Johnson, SIX runs has had enough of trying to get it through the off side field and lifts this superbly over long-on.. big hit;
37.5;?;Harbhajan to Johnson, no run moves outside leg, and mistimes the cut to Yuvraj at cover;
37.4;?;Harbhajan to Johnson, no run fuller, on the off stump line, squeezed to right of backward point. Confusion between the two batsmen but Johnson is sent back in time;
37.3;4;Harbhajan to Johnson, FOUR runs moves outside leg, Harbhajan slows up the pace, and Johnson waits and waits before forcing it through extra cover;
37.3;1w;Harbhajan to Johnson, 1 wide down the leg side and Sahiba extends his arms;
37.2;?;Harbhajan to Johnson, no run;
37.1;?;Harbhajan to Johnson, no run on the middle and leg, turned to midwicket;
36.6;1;Jadeja to Johnson, 1 run full outside off stump, edges the drive to the on side;
36.5;W;Jadeja to Marsh, OUT He charges out again but this time, Jadeja gets the ball to go straight with the arm, outside off stump, past the big swing, and Marsh is stranded down the track;Shaun Marsh st ?Dhoni b Jadeja 21 (25m 21b 1x4 1x6) SR: 100;
36.4;4;Jadeja to Marsh, FOUR runs steps out and lofts it well to the right of long-on where PK tries to push it back to the stumps but pushes it beyond the ropes;
36.3;1;Jadeja to Voges, 1 run again goes for the sweep but hits it straight to deep midwicket;
36.2;?;Jadeja to Voges, no run goes for the big sweep but misses it completely; the ball lands outside off and turns away;
36.1;1;Jadeja to Marsh, 1 run spins in from outside , placed wide of cover for a single;
35.6;1;Harbhajan to Marsh, 1 run turned to short fine-leg region;
35.5;1;Harbhajan to Voges, 1 run goes back to punch it to long-on;
35.4;1lb;Harbhajan to Marsh, 1 leg bye on the pads, tries to sweep and collects a leg bye;
35.3;1;Harbhajan to Voges, 1 run from round the stumps, the batsman moves well outside the leg stump and cuts but cant' pierce the off-side field;
35.2;?;Harbhajan to Voges, no run flighted from round the stumps, driven to cover;
35.1;4;Harbhajan to Voges, FOUR runs drops it short and Vogues backs away to the leg side and cuts it really hard to the point boundary;
34.6;6;Jadeja to Marsh, SIX runs PK makes a mess at long-on It was lofted straight to PK who took the catch and stepped back and threads on the boundary ropes. He took it inside and couldn't avoid stepping back;
34.5;?;Jadeja to Marsh, no run;
34.4;1;Jadeja to Voges, 1 run leans forward to chip the flighted delivery uppishly to cover and Raina has a shyt at the non-striker's end ad misses. had he hit, the batsman would have been run out;
34.3;1lb;Jadeja to Marsh, 1 leg bye;
34.2;1;Jadeja to Voges, 1 run slightly short in length, outside off, cut down to the off side;
34.1;1lb;Jadeja to Marsh, 1 leg bye loud shout for lbw but turned down. It turned in from the off stump line, goes past the attempted pull and hits the pad high ...It hit him on the off stump line and hawk eye suggests it wuold have hit the middle ...;
33.6;1;Yuvraj to Marsh, 1 run on the off stump line this time, eased to long-off;
33.5;?;Yuvraj to Marsh, no run on the middle and leg, turned to Raina at midwicket;
33.4;1;Yuvraj to Voges, 1 run fetches it from well outside off and paddles it away;
33.3;1;Yuvraj to Marsh, 1 run on the middle and leg, flicked to right of square-leg where Jadeja makes a diving stop;
33.2;?;Yuvraj to Marsh, no run fuller, quicker, turned to midwicket;
33.1;1;Yuvraj to Voges, 1 run leans well forward to drive a flighted delivery to long-off;
32.6;?;Jadeja to Marsh, no run threatens to come out but changes mind and just stabs it to the on side;
32.5;1;Jadeja to Voges, 1 run quicker, flatter, on the leg and middle, deflected wide of midwicket;
32.4;?;Jadeja to Voges, no run slower, fuller, on the off stump, edges the drive to the on side;
32.3;?;Jadeja to Voges, no run the arm-ball, Voges is on the back foot and pushes it to the on side;
32.2;1;Jadeja to Marsh, 1 run;
32.1;2;Jadeja to Marsh, 2 runs outside off stump, skids on straight, cut away to deep backward point region;
31.6;2;Yuvraj to Voges, 2 runs flighted ever so slowly outside off, driven to cover where Raina fumbles to give away runs;
31.5;1;Yuvraj to Marsh, 1 run on the middle and off line, guided to backward point;
31.4;1;Yuvraj to Voges, 1 run floated on the off and middle, driven down to long-on;
31.3;1;Yuvraj to Marsh, 1 run slows up the pace, flighted outside off, defended to point;
31.2;1;Yuvraj to Voges, 1 run on the middle, coming in with the arm, whipped towards deep midwicket;
31.1;1;Yuvraj to Marsh, 1 run tossed up slowly, driven through the on side for a single;
30.6;?;Jadeja to Voges, no run quickish, on the off stump line, defended to cover;
30.5;1;Jadeja to Marsh, 1 run leans forward to on drive the full delivery to long-on;
30.4;?;Jadeja to Marsh, no run turns in to the middle, worked to square-leg;
30.3;W;Jadeja to Hussey, OUT He took out Ponting with a good delivery in the last game; takes out Hussey with a lovely one tonight. It landed on a length outside off and turned in sharply. Hussey chose to go back instead of coming forward and was surprised by the amount of turn. It went right through the bat and pad gap to disturb the furniture.;Michael Hussey b Jadeja 53 (80m 60b 6x4 0x6) SR: 88.33;
30.2;?;Jadeja to Hussey, no run turns in to Hussey who deflects it to midwicket;
30.1;?;Jadeja to Hussey, no run floated full in length, pushed out to midwicket;
29.6;1;Yuvraj to Hussey, 1 run flighted on the middle and leg, flicked away for a single;
29.5;?;Yuvraj to Hussey, no run goes right back to defend to the off side;
29.4;1;Yuvraj to Voges, 1 run quicker one on the pads, swatted down to PK at fine leg;
29.3;1;Yuvraj to Hussey, 1 run goes for another reverse sweep but top edges it short of PK at short third man;
29.2;4;Yuvraj to Hussey, FOUR runs goes for the reverse sweep and connects well this time. He hit that short-of-length delivery to deep backward point boundary. 50 up for Hussey. 26th ODI fifty;
29.1;1;Yuvraj to Voges, 1 run just outside off, slightly short in length, cut to right of Gambhir at sweeper cover;
28.6;?;Harbhajan to Hussey, no run big swing and a miss. It was flighted outside off, Hussey went for the big slog sweep and missed;
28.5;4;Harbhajan to Hussey, FOUR runs just outside off stump, Hussey cuts it past diving Yuvraj at point and no one in the deep to cover up... a boundary after a long time;
28.4;1;Harbhajan to Voges, 1 run turns in to the middle and leg, worked past square-leg;
28.3;1;Harbhajan to Hussey, 1 run on the off stump line, cut away to sweeper cover;
28.2;1;Harbhajan to Voges, 1 run leans forward to drive it past the bowler;
28.1;?;Harbhajan to Voges, no run leans forward to defend to the off side;
27.6;2;Yuvraj to Hussey, 2 runs on the middle and leg, turned towards Gambhir at deep midwicket for couple of runs;
27.5;1;Yuvraj to Voges, 1 run slip in place for Voges who drives this full delivery to long-off;
27.4;1;Yuvraj to Hussey, 1 run on the middle stump line, dragged down to Gambhir at deep midwicket;
27.3;?;Yuvraj to Hussey, no run quicker, on the off stump line, cut away to cover;
27.2;?;Yuvraj to Hussey, no run slows up the pace, again goes on with the arm, Hussey is beaten, playing for the non-existent turn;
27.1;?;Yuvraj to Hussey, no run on the middle stump line, goes on with the arm, punched back to Yuvraj;
26.6;2;Harbhajan to Voges, 2 runs flighted on the middle stump line, flicked to right of Gambhir, running in from deep midwicket;
26.5;?;Harbhajan to Voges, no run spins in from outside off, defended to the off side;
26.4;?;Harbhajan to Voges, no run slower through the air, flighted outside off, defended on the front foot;
26.3;1;Harbhajan to Hussey, 1 run this one curves back in with the arm, Hussey is late in picking it but manages to squeeze it out to square-leg;
26.2;?;Harbhajan to Hussey, no run stays back to punch it to cover;
26.1;1;Harbhajan to Voges, 1 run turns in slowly to the off and middle line, clipped to Gambhir at deep midwicket;
25.6;?;Yuvraj to Hussey, no run quicker one, shorter in length, skids on, mistimes the pull straight to Raina at short midwicket;
25.5;1;Yuvraj to Voges, 1 run on the off stump line, driven past the diving Raina to long-off;
25.4;1;Yuvraj to Hussey, 1 run on the leg stump line, pushed to left of Raina at midwicket for a quick single;
25.3;?;Yuvraj to Hussey, no run slower, turns in to the middle stump, pushed away to Sehwag;
25.2;?;Yuvraj to Hussey, no run quicker, on the leg stump line, turned to midwicket;
25.1;?;Yuvraj to Hussey, no run floated outside off, driven to Sehwag at cover;
24.6;?;Harbhajan to Voges, no run slows up the pace, on the middle, flicked to right of midwicket where Raina makes a diving stop;
24.5;?;Harbhajan to Voges, no run turns in from outside off, hits the pad outside the line of off stump;
24.5;1w;Harbhajan to Voges, 1 wide lands on a length on the middle, turns down leg for a wide;
24.4;?;Harbhajan to Voges, no run low dipping full toss, jammed away to cover;
24.3;2;Harbhajan to Voges, 2 runs turns in slowly, wristed to backward square-leg and they rush back for the second run;
24.2;?;Harbhajan to Voges, no run turns in, worked to midwicket;
