Data
A highly competitive score by Australia, but given the pitch and going by past records, South Africa will fancy chasing this one. At one stage, with Clarke and Haddin going strong, it seemed as though a score of well above 350 was in the offing, but the spinners, as they did in the previous game, pulled it back for South Africa, with van der Merwe and the surprise package Duminy taking five wickets between them to curtail Australia in the middle stages.
Ferguson proved an important wicket as he had brought the momentum back with the visitors with a fluent 41 and the openers had departed. Ponting got a start but never looked dominant; and Hussey, along with Hauritz, dealt some useful blows in the end to take his team past 300. South Africa, though, have the wherewithal to chase this down, but with the pitch getting a little slow, their task may not be all that easy. Join us in about 30 minutes for the run-chase.
12.2;1;Laughlin to Gibbs, 1 run full on middle and leg, turned away wide of deep square leg;
12.1;1;Laughlin to Kallis, 1 run pitched up on the off stump, gets forward and drives it to deep cover for a single;
11.6;?;Johnson to Gibbs, no run trying to draw him forward, bowling it on a good length outside off, Gibbs opts to let it go;
11.5;?;Johnson to Gibbs, no run slightly short on leg stump, tries to turn it behind square, ends up dropping it on the pitch, calls for a run but is sent back;
11.4;?;Johnson to Gibbs, no run almost had him there, good length outside off, Gibbs came down the track and tried to clear mid-off while reaching for it after he had made room, hit the bottom-end of the bat and landed just short of Ferguson at mid-off who dived forward but failed to get to it;
11.3;1;Johnson to Kallis, 1 run short of a length on leg stump, turned wide of square leg for a single;
11.2;?;Johnson to Kallis, no run came back in this time, short of a length on the off and struck Kallis on the ribs as he tried to work that away;
11.1;4;Johnson to Kallis, FOUR runs bangs it in slightly short on middle, Kallis moves across and whips it off his hips wide of a diving fine leg, who puts in a good effort diving to his right but ends up palming it to the boundary;
10.6;1;Laughlin to Kallis, 1 run full on the off stump, dropped between point and cover for a quick single to keep the strike;
10.5;?;Laughlin to Kallis, no run;
10.4;?;Laughlin to Kallis, no run on the off stump, bowled from a touch wide of the crease, driven firmly but straight to Ponting at short cover;
10.3;?;Laughlin to Kallis, no run length ball on the off stump, mistimes a drive back to the bowler who palms it to mid-off;
10.2;?;Laughlin to Kallis, no run good length outside off and angling away, left alone to the keeper;
10.1;6;Laughlin to Kallis, SIX runs banged in short and Kallis is onto it quickly, spots the length early, gets back and pulls it away well wide of deep square leg for a six;
9.6;?;Bracken to Gibbs, no run bowled on a good length on the off, gets front and across and pushes it back to the bowler;
9.5;?;Bracken to Gibbs, no run teasing line outside off, leaving the right hander but Gibbs restrains himself, letting it go;
9.4;?;Bracken to Gibbs, no run straying on the pads, tickled to short fine, failed to beat the gap;
9.3;1;Bracken to Kallis, 1 run back of a length, chops it down towards deep point for a single;
9.2;4;Bracken to Kallis, FOUR runs imperious, just a fraction overpitched outside off, held its line and Kallis, half-forward, drove it firmly through the line between extra cover and mid-off;
9.1;2;Bracken to Kallis, 2 runs banged in short, rolled his wrists over it to chop it behind point for a couple wide of third man;
8.6;?;Laughlin to Gibbs, no run short and wide, looks to cut that fiercely through point but it's a little out of his reach as a result of the away movement;
8.5;?;Laughlin to Gibbs, no run defended off the back foot in the direction of point, held it back a touch this time;
8.4;1;Laughlin to Kallis, 1 run tries to drive it on the up, gets an inside edge onto the pads and rushes for a single as it drops short of Ponting at cover;
8.3;?;Laughlin to Kallis, no run short of a length outside off and nipping back in, Kallis shoulders arms;
8.2;1;Laughlin to Gibbs, 1 run bowled on a length again, but much straighter, on middle and leg, presents the full face to play it past the bowler for a single;
8.1;?;Laughlin to Gibbs, no run good length on the off stump, defended watchfully back to Laughlin;
7.6;?;Bracken to Kallis, no run back of a length again, punched towards cover off the back foot;
7.5;?;Bracken to Kallis, no run bowled at 132.6 kmph, lands short of a good length outside off, left alone;
7.4;1;Bracken to Gibbs, 1 run short on middle, gets back and turns it wide of midwicket for a single;
7.3;?;Bracken to Gibbs, no run short of a length outside off, held its line, left alone;
7.2;1;Bracken to Kallis, 1 run shaky start, gets an inside edge to fine leg as he tries to play forward;
7.1;W;Bracken to Smith, OUT edged and gone! Bowled on a good length outside off, Smith took a couple of steps forward and simultaneously made room to slice that over the infield on the off side, got a thick edge and Haddin did the rest;Graeme Smith c ?Haddin b Bracken 20 (32m 15b 3x4 0x6) SR: 133.33;
6.6;?;Laughlin to Gibbs, no run good length on middle, gets forward and defends it to midwicket;
6.5;?;Laughlin to Gibbs, no run full and wide, tries to bludgeon it over mid-off again, misses;
6.4;?;Laughlin to Gibbs, no run short of a length on the off, defended to cover;
6.3;?;Laughlin to Gibbs, no run a probing line outside off this time, is tempted to push at it but the movement almost does him in;
6.2;4;Laughlin to Gibbs, FOUR runs the Wanderers roars as Gibbs charges down the track and an overpitched ball and smashes it over mid-off for his third four;
6.1;?;Laughlin to Gibbs, no run much better, slightly short of a good length on the off and moved away sharply to beat the outside edge as Gibbs got back to defend;
6.1;1w;Laughlin to Gibbs, 1 wide false start, full and wide and swinging away further, deservedly called a wide;
5.6;4;Bracken to Smith, FOUR runs edged and four, full outside off, inviting him to drive, he tries to play that though the covers but a hint of away movement leads him to edge that just wide of a diving Haddin to the third-man boundary;
5.5;1;Bracken to Gibbs, 1 run full toss on leg stump, Gibbs just flicks it straight to square leg where a misfield allows him to steal two, but it was a poor ball though, he'll feel he missed out;
5.4;1;Bracken to Smith, 1 run gets it much straight on middle, turned away wide of square leg for a single;
5.3;4;Bracken to Smith, FOUR runs short and wide, makes room and cuts it away powerfully over point, leapt as he got cart that over the infield;
5.2;?;Bracken to Smith, no run;
5.1;4;Bracken to Smith, FOUR runs Smith follows that dismissive six with a textbook drive wide of mid-on, pitched up outside off, leans forward and caresses that to the boundary;
4.6;6;Johnson to Gibbs, SIX runs that's disappeared! Short on middle, Gibbs rocks back and pulls it away with disdain into the stands over square leg for a flat six. He's on track now;
4.5;4;Johnson to Gibbs, FOUR runs shot, good length outside off, eases through the drive to place it perfectly between short cover and cover point, that was all timing, just a firm push;
4.4;?;Johnson to Gibbs, no run short on the off, charges down the track and slaps it straight to mid-on, a hint of desperation there;
4.3;1;Johnson to Smith, 1 run touch fuller on the off, the bat turns in his hands as he tries to push it through the off side, gets a single wide of mid-on;
4.2;?;Johnson to Smith, no run short on middle, Smith got back to play of his trademark whips off the pads, got an inside edge onto his thighs;
4.1;2;Johnson to Smith, 2 runs angling into the right hander, a touch too straight there, in Smith's zone and he works it away behind square for a couple;
4.1;1w;Johnson to Smith, 1 wide short outside off, goes for the cut but fails to reach, it's too wide anyway;
3.6;?;Bracken to Gibbs, no run good length on middle and moving into Gibbs, dropped dead on the pitch, maiden by Bracken, good stuff;
3.5;?;Bracken to Gibbs, no run good length outside off, held its line and Gibbs opted not to play;
3.4;?;Bracken to Gibbs, no run mid-on's right at the edge of the circle and is in perfect position to stop a flowing drive from Gibbs on the up;
3.3;?;Bracken to Gibbs, no run pitched outside leg and moved into Gibbs who tried to clip it fine, but was hit on the pads;
3.2;?;Bracken to Gibbs, no run short of a good length on the off stump, dabbed into the off side towards cover;
3.1;?;Bracken to Gibbs, no run good length on middle and leg, swinging down, turned to square leg;
2.6;?;Johnson to Smith, no run full and straight on middle, defended off the front foot, presents the full face as he plays it back to the bowler;
2.5;2;Johnson to Smith, 2 runs straying on the pads, tickled behind square wide of fine leg for a couple more;
2.4;3;Johnson to Gibbs, 3 runs full on the off stump, pushed past the bowler wide of a diving mid-off, who's not standing as deep as he usually does, for three runs;
2.3;?;Johnson to Gibbs, no run good length on the off stump, moving a touch into the right hander, pushed straight to mid-off;
2.2;?;Johnson to Gibbs, no run goes for a mighty heave over midwicket, though he was nowhere near it, slightly short outside off, much slower through the air and missed it completely;
2.1;1;Johnson to Smith, 1 run full on the off stump, opens the face at the last moment to play it down to third man;
1.6;?;Bracken to Gibbs, no run swinging in, landing on middle and leg but was going down as Gibbs missed an attempted flick to be struck on the pads;
1.5;1;Bracken to Smith, 1 run slightly sort outside off, dabbed down to third man, just wide of second slip, deliberately done;
1.4;?;Bracken to Smith, no run shaping away from the right hander, fullish outside off, Smith is not sucked into the drive through, he chooses to let it go;
1.3;?;Bracken to Smith, no run good length on the off and moving away a touch, defended to cover off the back foot;
1.2;1;Bracken to Gibbs, 1 run good length on middle and leg, turned away wide of square leg for a single;
1.1;?;Bracken to Gibbs, no run short of a good length outside off, coming in a touch, Gibbs shoulders arms;
0.6;1;Johnson to Gibbs, 1 run on the pads this time, Gibbs turns it away to fine leg to get himself an easy single;
0.5;?;Johnson to Gibbs, no run;
0.4;4;Johnson to Gibbs, FOUR runs Gibbs get going with a glorious drive through the covers which has the crowd roaring, it was overpitched and there was some width, Gibbs eased that through the off side;
0.3;?;Johnson to Gibbs, no run wider outside off, Gibbs isn't interested in playing that one, lets it through to the keeper;
0.2;?;Johnson to Gibbs, no run much fuller and just outside off, Gibbs reaches out and jabs that towards cover;
0.1;?;Johnson to Gibbs, no run Johnson starts off with a back of the length ball that thuds into Gibbs' pads and rolls away to square leg;

So South Africa need 304 runs to take the series 4-1. Herschelle Gibbs will take strike, while Graeme Smith is at the non-striker's end
 Innings Start
Australia
South Africa
5th ODI (D/N), Johannesburg, Apr 17 2009, Australia tour of South Africa
303/7
256
Player of the match is Nathan Hauritz, AUS
Australia won by 47 runs
